JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609652_153|COMPLETED|3-11:05:09|3-10:35:14|1||2G
7609652_153.batch|COMPLETED|3-11:05:09|3-10:35:14|1|776876K|
7609652_153.extern|COMPLETED|3-11:05:10|00:00.001|1|284K|
