JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609652_692|COMPLETED|00:02:29|02:09.161|1||2G
7609652_692.batch|COMPLETED|00:02:29|02:09.159|1|68688K|
7609652_692.extern|COMPLETED|00:02:31|00:00.001|1|0|
