JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609652_72|RUNNING|5-11:17:44|00:00:00|1||2G
7609652_72.batch|RUNNING|5-11:17:44|00:00:00|1||
7609652_72.extern|RUNNING|5-11:17:44|00:00:00|1||
