most_efficient_project_set,highest_efficiency_attained,final_project_set,final_efficiency,budget_increase_count,len_budget_increase_list,max_budget_increase,min_budget_increase,avg_budget_increase
"OrderedDict([(555, mpq(1373,1)), (2400, mpq(905,1)), (2428, mpq(763,1)), (315, mpq(761,1)), (859, mpq(727,1)), (2374, mpq(548,1)), (2341, mpq(515,1)), (2245, mpq(470,1)), (1919, mpq(417,1)), (2350, mpq(403,1)), (1822, mpq(362,1)), (2115, mpq(290,1)), (2371, mpq(267,1)), (1577, mpq(252,1)), (1658, mpq(200,1)), (2112, mpq(177,1)), (1673, mpq(81,1))])",97290/98519,"OrderedDict([(555, mpq(1373,1)), (2400, mpq(905,1)), (2428, mpq(763,1)), (315, mpq(761,1)), (859, mpq(744,1)), (2374, mpq(552,1)), (2341, mpq(515,1)), (2245, mpq(484,1)), (2350, mpq(426,1)), (1919, mpq(412,1)), (1822, mpq(375,1)), (2115, mpq(299,1)), (1577, mpq(283,1)), (2371, mpq(257,1)), (1658, mpq(211,1)), (2112, mpq(194,1)), (1673, mpq(128,1))])",97290/98519,540,539,340540/109109,103649/164940924,944515465401152033/4451764586313783585
