JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615727_513|COMPLETED|03:55:11|03:53:34|1||2G
7615727_513.batch|COMPLETED|03:55:11|03:53:34|1|384004K|
7615727_513.extern|COMPLETED|03:55:11|00:00:00|1|352K|
