JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615727_141|COMPLETED|00:00:30|00:08.881|1||2G
7615727_141.batch|COMPLETED|00:00:30|00:08.880|1|47492K|
7615727_141.extern|COMPLETED|00:00:30|00:00:00|1|284K|
