JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7615727_275|COMPLETED|00:02:14|01:51.100|1||2G
7615727_275.batch|COMPLETED|00:02:14|01:51.098|1|53004K|
7615727_275.extern|COMPLETED|00:02:14|00:00.001|1|316K|
