JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609650_689|COMPLETED|00:00:50|00:04.118|1||2G
7609650_689.batch|COMPLETED|00:00:50|00:04.116|1|58892K|
7609650_689.extern|COMPLETED|00:00:50|00:00.001|1|284K|
