JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609650_666|COMPLETED|00:00:50|00:04.243|1||2G
7609650_666.batch|COMPLETED|00:00:50|00:04.241|1|60220K|
7609650_666.extern|COMPLETED|00:00:50|00:00.001|1|288K|
