JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_326|COMPLETED|05:23:02|05:21:24|1||2G
7609640_326.batch|COMPLETED|05:23:02|05:21:24|1|60832K|
7609640_326.extern|COMPLETED|05:23:02|00:00:00|1|352K|
