JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_492|RUNNING|5-13:22:05|00:00:00|1||2G
7609640_492.batch|RUNNING|5-13:22:05|00:00:00|1||
7609640_492.extern|RUNNING|5-13:22:05|00:00:00|1||
