JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_512|COMPLETED|3-16:06:35|3-15:49:55|1||2G
7609640_512.batch|COMPLETED|3-16:06:35|3-15:49:55|1|80540K|
7609640_512.extern|COMPLETED|3-16:06:35|00:00.002|1|352K|
