JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_556|COMPLETED|2-19:51:44|2-19:39:34|1||2G
7609640_556.batch|COMPLETED|2-19:51:44|2-19:39:34|1|76056K|
7609640_556.extern|COMPLETED|2-19:51:46|00:00.001|1|0|
