JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_559|COMPLETED|2-01:24:42|2-01:14:09|1||2G
7609640_559.batch|COMPLETED|2-01:24:42|2-01:14:09|1|68220K|
7609640_559.extern|COMPLETED|2-01:24:42|00:00.001|1|288K|
