JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_481|COMPLETED|1-03:10:53|1-03:02:09|1||2G
7609640_481.batch|COMPLETED|1-03:10:53|1-03:02:09|1|63348K|
7609640_481.extern|COMPLETED|1-03:10:53|00:00.002|1|352K|
