JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_597|COMPLETED|15:39:05|15:33:36|1||2G
7609640_597.batch|COMPLETED|15:39:05|15:33:36|1|59788K|
7609640_597.extern|COMPLETED|15:39:05|00:00:00|1|288K|
