JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_600|COMPLETED|03:09:49|03:08:54|1||2G
7609640_600.batch|COMPLETED|03:09:49|03:08:54|1|54236K|
7609640_600.extern|COMPLETED|03:09:49|00:00:00|1|0|
