JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_498|COMPLETED|01:08:23|01:07:51|1||2G
7609640_498.batch|COMPLETED|01:08:23|01:07:51|1|54040K|
7609640_498.extern|COMPLETED|01:08:23|00:00:00|1|284K|
