JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_510|RUNNING|5-13:22:05|00:00:00|1||2G
7609640_510.batch|RUNNING|5-13:22:05|00:00:00|1||
7609640_510.extern|RUNNING|5-13:22:05|00:00:00|1||
