JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_525|RUNNING|5-13:22:06|00:00:00|1||2G
7609640_525.batch|RUNNING|5-13:22:06|00:00:00|1||
7609640_525.extern|RUNNING|5-13:22:06|00:00:00|1||
