JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_539|RUNNING|5-13:22:06|00:00:00|1||2G
7609640_539.batch|RUNNING|5-13:22:06|00:00:00|1||
7609640_539.extern|RUNNING|5-13:22:06|00:00:00|1||
