JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_50|COMPLETED|01:06:09|01:05:41|1||2G
7609640_50.batch|COMPLETED|01:06:09|01:05:41|1|53028K|
7609640_50.extern|COMPLETED|01:06:09|00:00:00|1|288K|
