JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_614|COMPLETED|00:06:47|06:32.664|1||2G
7609640_614.batch|COMPLETED|00:06:47|06:32.663|1|50932K|
7609640_614.extern|COMPLETED|00:06:49|00:00.001|1|288K|
