JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_476|COMPLETED|09:51:11|09:48:03|1||2G
7609640_476.batch|COMPLETED|09:51:11|09:48:03|1|58680K|
7609640_476.extern|COMPLETED|09:51:11|00:00:00|1|0|
