JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609640_531|COMPLETED|2-13:14:07|2-13:00:54|1||2G
7609640_531.batch|COMPLETED|2-13:14:07|2-13:00:54|1|72668K|
7609640_531.extern|COMPLETED|2-13:14:07|00:00.002|1|352K|
