JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609642_53|COMPLETED|1-05:10:46|1-05:01:46|1||2G
7609642_53.batch|COMPLETED|1-05:10:46|1-05:01:46|1|135204K|
7609642_53.extern|COMPLETED|1-05:10:46|00:00.001|1|284K|
