JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609642_223|COMPLETED|00:00:24|00:12.070|1||2G
7609642_223.batch|COMPLETED|00:00:24|00:12.069|1|51248K|
7609642_223.extern|COMPLETED|00:00:24|00:00.001|1|352K|
