JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609642_42|COMPLETED|00:00:26|00:00:00|8||32G
7609642_42|COMPLETED|01:47:18|01:46:12|1||2G
7609642_42.batch|COMPLETED|01:47:18|01:46:12|1|107728K|
7609642_42.extern|COMPLETED|01:47:18|00:00:00|1|288K|
