JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609642_678|COMPLETED|01:56:59|01:56:11|1||2G
7609642_678.batch|COMPLETED|01:56:59|01:56:11|1|126596K|
7609642_678.extern|COMPLETED|01:56:59|00:00.001|1|0|
