JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609643_27|COMPLETED|00:00:32|00:03.998|1||2G
7609643_27.batch|COMPLETED|00:00:32|00:03.997|1|58188K|
7609643_27.extern|COMPLETED|00:00:33|00:00:00|1|0|
