JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609643_764|COMPLETED|00:01:10|00:03.639|1||2G
7609643_764.batch|COMPLETED|00:01:10|00:03.637|1|49928K|
7609643_764.extern|COMPLETED|00:01:12|00:00.001|1|256K|
