JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_593|COMPLETED|2-21:08:51|2-20:44:51|1||2G
7609647_593.batch|COMPLETED|2-21:08:51|2-20:44:51|1|116280K|
7609647_593.extern|COMPLETED|2-21:08:53|00:00.001|1|348K|
