JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_576|COMPLETED|2-06:57:01|2-06:43:25|1||2G
7609647_576.batch|COMPLETED|2-06:57:01|2-06:43:25|1|130176K|
7609647_576.extern|COMPLETED|2-06:57:01|00:00.001|1|284K|
