JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_56|RUNNING|5-12:11:39|00:00:00|1||2G
7609647_56.batch|RUNNING|5-12:11:39|00:00:00|1||
7609647_56.extern|RUNNING|5-12:11:39|00:00:00|1||
