JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_189|RUNNING|5-12:11:43|00:00:00|1||2G
7609647_189.batch|RUNNING|5-12:11:43|00:00:00|1||
7609647_189.extern|RUNNING|5-12:11:43|00:00:00|1||
