JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_569|COMPLETED|2-02:10:45|2-01:52:41|1||2G
7609647_569.batch|COMPLETED|2-02:10:45|2-01:52:41|1|115768K|
7609647_569.extern|COMPLETED|2-02:10:45|00:00.002|1|348K|
