JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_550|COMPLETED|3-06:27:41|3-06:05:27|1||2G
7609647_550.batch|COMPLETED|3-06:27:41|3-06:05:27|1|155620K|
7609647_550.extern|COMPLETED|3-06:27:41|00:00.001|1|356K|
