JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_636|RUNNING|5-11:55:12|00:00:00|1||2G
7609647_636.batch|RUNNING|5-11:55:12|00:00:00|1||
7609647_636.extern|RUNNING|5-11:55:12|00:00:00|1||
