JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_344|COMPLETED|2-02:07:34|2-01:58:35|1||2G
7609647_344.batch|COMPLETED|2-02:07:34|2-01:58:35|1|172624K|
7609647_344.extern|COMPLETED|2-02:07:34|00:00:00|1|0|
