JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_519|COMPLETED|1-20:30:53|1-20:21:14|1||2G
7609647_519.batch|COMPLETED|1-20:30:53|1-20:21:14|1|132016K|
7609647_519.extern|COMPLETED|1-20:30:53|00:00.002|1|0|
