JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_536|COMPLETED|07:38:19|07:36:29|1||2G
7609647_536.batch|COMPLETED|07:38:19|07:36:29|1|84920K|
7609647_536.extern|COMPLETED|07:38:19|00:00:00|1|288K|
