JobID,State,Elapsed,TotalCPU,AllocCPUS,MaxRSS,ReqMem
7609647_37|COMPLETED|3-03:30:17|3-03:10:37|1||2G
7609647_37.batch|COMPLETED|3-03:30:17|3-03:10:37|1|188828K|
7609647_37.extern|COMPLETED|3-03:30:17|00:00:00|1|0|
